ACCIDENTES,PRECIPITACION_PROM,ATROPELLOS,CHOQUES,CAIDAD_OCU,VOLCAMIENTOS,OTRO,MUERTOS,DANOS,HERIDOS,SEMANA_SANTA,VAC_MITAD_ANO,FERIA_FLORES,VAC_DICIEMBRE,PERIODO2015,PERIODO2016,PERIODO2017,PERIODO2018,MESagosto,MESdiciembre,MESenero,MESfebrero,MESjulio,MESjunio,MESmarzo,MESmayo,MESnoviembre,MESoctubre,MESseptiembre,DIA_NOMBREjueves,DIA_NOMBRElunes,DIA_NOMBREmartes,DIA_NOMBREmiercoles,DIA_NOMBREsabado,DIA_NOMBREviernes,DIA_MUJER,DIA_MADRE,Acc_A_M,Acc_B_M,Acc_MB_H,Acc_MB_NoM,Acc_Prom
132,0.024999999999999998,12,92,11,2,15,2,62,68,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0,18,4,69
77,0,10,41,9,1,16,1,21,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,1,52
115,0.11666666666666667,13,74,5,5,18,2,53,60,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,14,11,63
130,0.020833333333333336,7,92,8,4,19,0,74,56,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,2,18,6,59
113,0.025,8,76,11,2,16,0,49,64,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1,11,14,58
116,0,14,79,9,4,10,0,53,63,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,13,6,58
146,0.041666666666666664,8,110,10,0,18,0,67,79,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,2,15,7,76
125,0,16,69,9,9,22,0,44,81,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1,18,9,65
80,0,4,49,12,2,13,0,31,49,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,5,44
127,0,7,96,6,6,12,0,63,64,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,0,11,5,62
142,0,8,96,5,11,22,0,65,77,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,2,17,8,73
145,0.008333333333333333,12,106,3,7,17,1,74,70,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,2,14,7,73
71,0.004166666666666667,4,50,9,3,5,1,33,37,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,8,3,44
141,0.0375,15,104,8,3,11,0,67,74,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,2,12,10,72
104,0.07083333333333333,8,79,2,2,13,1,57,46,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,11,5,53
64,0.15,8,45,4,2,5,0,26,38,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,8,4,39
143,0.10416666666666667,11,100,6,9,17,0,57,86,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,2,11,16,81
147,0.075,13,96,10,4,24,1,67,79,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,10,9,87
135,0.008333333333333333,9,88,14,7,17,1,54,80,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,18,5,79
135,0.15,7,98,12,3,15,0,65,70,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,2,16,6,68
137,0,10,107,7,2,11,0,73,64,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,1,16,5,81
130,0,14,93,7,2,14,3,62,65,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,2,10,10,79
72,0.15416666666666667,6,46,6,4,10,0,31,41,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,7,44
146,0.058333333333333334,15,104,13,3,11,1,78,67,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,2,13,11,72
153,0.16666666666666669,14,106,9,9,15,0,64,89,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,13,7,84
137,0.07083333333333333,11,98,10,2,16,1,63,73,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1,16,12,64
134,0.029166666666666667,10,98,9,5,11,2,65,67,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,6,5,79
217,0,14,133,18,13,39,0,96,121,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,1,32,10,108
119,0,15,80,7,4,13,4,47,68,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,9,5,71
90,0,8,61,10,3,8,1,37,52,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,12,7,44
98,0,12,55,17,3,11,2,39,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1,11,7,50
135,0.6791666666666667,12,86,14,4,19,0,65,70,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,13,9,83
156,0.09166666666666667,9,109,8,8,22,0,72,84,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,15,5,94
119,0.39166666666666666,6,87,9,7,10,0,58,61,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,8,6,60
142,0.375,9,90,14,12,17,1,62,79,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0,15,8,77
114,0.004166666666666667,9,81,12,5,7,0,58,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,15,8,64
78,0.0125,9,50,10,2,7,0,37,41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,3,47
142,0,12,103,8,5,14,0,75,67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,21,5,77
129,0.008333333333333333,13,86,13,4,13,0,53,76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,8,7,71
154,0.004166666666666667,15,106,12,2,19,2,74,78,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,1,17,8,77
150,0,14,117,7,3,9,0,79,71,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,2,17,6,74
154,0.13333333333333333,7,112,14,7,14,1,78,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,1,13,5,87
122,0,10,80,13,6,13,1,51,70,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,12,4,67
62,0,4,39,9,2,8,0,20,42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,6,35
87,0,13,53,5,5,11,3,29,55,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,14,9,48
112,0,7,83,9,5,8,0,49,63,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0,12,3,56
131,0,12,97,9,3,10,0,61,70,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,18,6,73
133,0,14,87,8,7,17,0,59,74,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,2,15,3,71
122,0,11,89,13,1,8,1,71,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1,16,9,60
125,0,11,88,12,3,11,0,62,63,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,14,10,72
77,0,7,55,7,3,5,1,39,37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,8,3,44
155,0.0125,16,98,11,4,26,2,65,88,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,1,17,9,87
152,0,13,101,21,7,10,2,71,79,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,3,16,12,78
107,0.020833333333333336,15,62,15,7,8,0,39,68,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,14,8,49
100,0.375,4,56,19,9,12,2,25,73,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,1,9,4,59
175,0.05416666666666667,14,130,10,5,15,1,89,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,43,2,18,8,102
111,0.1375,13,67,10,7,14,2,44,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19,0,13,11,67
80,0,10,56,6,3,5,1,31,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,14,9,40
137,0,15,93,13,3,13,1,58,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37,1,7,11,81
140,0,11,100,9,9,11,0,71,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,46,1,15,5,71
165,0,13,103,15,11,23,2,70,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41,1,12,13,96
159,0,9,103,14,10,23,0,73,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,3,18,15,91
119,0,12,69,11,4,23,0,45,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,33,1,9,0,76
103,0.008333333333333333,7,63,10,2,21,1,37,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,0,15,6,60
68,0.08750000000000001,6,45,6,1,10,0,24,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,1,8,4,37
138,0,14,97,13,4,10,0,65,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,38,1,11,6,81
132,0.0375,8,86,19,5,14,0,57,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,41,1,15,10,64
120,0.008333333333333333,8,82,15,2,13,1,53,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26,0,13,7,72
143,0.03333333333333333,18,101,8,5,11,0,71,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37,2,24,13,65
137,0,11,101,10,4,11,0,73,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,37,1,12,5,80
125,0.6458333333333333,16,88,7,5,9,0,63,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39,1,11,6,67
86,0.0875,8,58,9,2,9,0,44,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,9,9,50
158,0.125,9,96,23,9,21,0,66,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,58,0,12,14,74
145,0.09166666666666666,13,104,13,2,13,2,71,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35,3,21,11,73
